"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"3.018","Funded Allocation Usage","true",,"08-18-2021","",0.00009,0,0.00009,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02572,"true","","Invoiced | Skipped by SPM",3458609.00437,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-24-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03856,"true","","Invoiced | Skipped by SPM",3451166.33059,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-29-2021","",0.00015,0,0.00015,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.05481,"true","","Invoiced | Skipped by SPM",3442883.52022,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-04-2021","",0.00004,0,0.00004,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00261,"true","","Invoiced | Skipped by SPM",3477825.40563,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-21-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.0321,"true","","Invoiced | Skipped by SPM",3454794.41260,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-20-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03061,"true","","Invoiced | Skipped by SPM",3455644.65140,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-03-2021","",0.00003,0,0.00003,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00192,"true","","Invoiced | Skipped by SPM",3478932.67564,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-25-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.04065,"true","","Invoiced | Skipped by SPM",3449975.93482,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-19-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02797,"true","","Invoiced | Skipped by SPM",3457240.20211,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-20-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02894,"true","","Invoiced | Skipped by SPM",3456613.45339,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-05-2021","",0.00004,0,0.00004,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00372,"true","","Invoiced | Skipped by SPM",3476309.91722,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-28-2021","",0.00014,0,0.00014,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.05107,"true","","Invoiced | Skipped by SPM",3444568.32883,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-06-2021","",0.00004,0,0.00004,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00402,"true","","Invoiced | Skipped by SPM",3475919.65402,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-05-2021","",0.00004,0,0.00004,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00315,"true","","Invoiced | Skipped by SPM",3477088.13568,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-30-2021","",0.00019,0,0.00019,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.05866,"true","","Invoiced | Skipped by SPM",3441399.03872,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-24-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03846,"true","","Invoiced | Skipped by SPM",3451166.48392,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-16-2021","",0.00009,0,0.00009,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02042,"true","","Invoiced | Skipped by SPM",3461962.97287,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-19-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02817,"true","","Invoiced | Skipped by SPM",3457125.95158,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-23-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03667,"true","","Invoiced | Skipped by SPM",3452186.79502,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-22-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03479,"true","","Invoiced | Skipped by SPM",3453263.94563,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-24-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03946,"true","","Invoiced | Skipped by SPM",3450656.16886,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-17-2021","",0.00009,0,0.00009,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02241,"true","","Invoiced | Skipped by SPM",3460656.30201,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-14-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01622,"true","","Invoiced | Skipped by SPM",3464860.70280,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-13-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01474,"true","","Invoiced | Skipped by SPM",3465911.41988,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-09-2021","",0.00006,0,0.00006,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00848,"true","","Invoiced | Skipped by SPM",3471005.81762,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-31-2021","",0.00026,0,0.00026,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.06381,"true","","Invoiced | Skipped by SPM",3439897.95682,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-08-2021","",0.00006,0,0.00006,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00728,"true","","Invoiced | Skipped by SPM",3472175.36955,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-18-2021","",0.00009,0,0.00009,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02591,"true","","Invoiced | Skipped by SPM",3458438.33148,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-25-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.04025,"true","","Invoiced | Skipped by SPM",3450202.77907,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-14-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01591,"true","","Invoiced | Skipped by SPM",3465088.06465,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-17-2021","",0.00009,0,0.00009,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02197,"true","","Invoiced | Skipped by SPM",3460940.27100,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-03-2021","",0.00003,0,0.00003,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00185,"true","","Invoiced | Skipped by SPM",3478999.27579,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-13-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01497,"true","","Invoiced | Skipped by SPM",3465743.02879,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-15-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.018,"true","","Invoiced | Skipped by SPM",3463667.39507,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-07-2021","",0.00005,0,0.00005,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00624,"true","","Invoiced | Skipped by SPM",3473236.97137,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-29-2021","",0.00014,0,0.00014,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.05306,"true","","Invoiced | Skipped by SPM",3443606.13466,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-08-2021","",0.00005,0,0.00005,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00635,"true","","Invoiced | Skipped by SPM",3473124.68565,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-10-2021","",0.00006,0,0.00006,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00914,"true","","Invoiced | Skipped by SPM",3470385.15428,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-03-2021","",0.00003,0,0.00003,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00182,"true","","Invoiced | Skipped by SPM",3479055.09894,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-22-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03499,"true","","Invoiced | Skipped by SPM",3453150.47371,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-28-2021","",0.00014,0,0.00014,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.05093,"true","","Invoiced | Skipped by SPM",3444583.64265,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-09-2021","",0.00006,0,0.00006,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00784,"true","","Invoiced | Skipped by SPM",3471621.67117,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-27-2021","",0.00013,0,0.00013,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.04808,"true","","Invoiced | Skipped by SPM",3445936.84796,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-07-2021","",0.00005,0,0.00005,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00533,"true","","Invoiced | Skipped by SPM",3474247.95731,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-19-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02826,"true","","Invoiced | Skipped by SPM",3457012.54601,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-12-2021","",0.00007,0,0.00007,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01286,"true","","Invoiced | Skipped by SPM",3467315.04681,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-03-2021","",0.00004,0,0.00004,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00206,"true","","Invoiced | Skipped by SPM",3478709.09504,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-14-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01662,"true","","Invoiced | Skipped by SPM",3464633.36111,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-11-2021","",0.00007,0,0.00007,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01102,"true","","Invoiced | Skipped by SPM",3468768.41774,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-30-2021","",0.00016,0,0.00016,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.05589,"true","","Invoiced | Skipped by SPM",3442437.72999,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-28-2021","",0.00014,0,0.00014,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.04928,"true","","Invoiced | Skipped by SPM",3445411.23501,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-22-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03429,"true","","Invoiced | Skipped by SPM",3453547.37648,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-27-2021","",0.00013,0,0.00013,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.04667,"true","","Invoiced | Skipped by SPM",3446700.41116,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-05-2021","",0.00004,0,0.00004,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00335,"true","","Invoiced | Skipped by SPM",3476758.08127,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-06-2021","",0.00005,0,0.00005,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00467,"true","","Invoiced | Skipped by SPM",3475025.34257,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-15-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01965,"true","","Invoiced | Skipped by SPM",3462530.89661,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-14-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.01686,"true","","Invoiced | Skipped by SPM",3464406.33800,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-29-2021","",0.00014,0,0.00014,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.0535,"true","","Invoiced | Skipped by SPM",3443410.55711,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-21-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03101,"true","","Invoiced | Skipped by SPM",3455417.90672,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-24-2021","",0.0001,0,0.0001,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.03836,"true","","Invoiced | Skipped by SPM",3451223.13013,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-16-2021","",0.00008,0,0.00008,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.02016,"true","","Invoiced | Skipped by SPM",3462133.49779,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"08-06-2021","",0.00005,0,0.00005,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10512682 - 09-01-2021 - 1299.31",0.00000,"",0.00499,"true","","Invoiced | Skipped by SPM",3474633.95122,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
