"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479557.54983,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-10-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2473188.47547,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-10-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2473047.17726,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480786.55121,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-09-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474186.29693,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-06-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2476668.87065,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479846.94380,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-01-2021","",11,0,11,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.34000,"",0,"true","","Invoiced | Draft",2481284.25876,"false",0.53372,"15820392 - Netmanagement Informatica Ltda - Epp",,5.33720,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"",5.82000,"",0,"true","","Not Invoiced",2472440.26922,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480392.20392,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480674.45338,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479293.92386,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479811.54964,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2472711.40126,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-08-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474757.20626,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-01-2021","",11,0,11,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.34000,"",0,"true","","Invoiced | Draft",2481344.57583,"false",0.53372,"15820392 - Netmanagement Informatica Ltda - Epp",,5.33720,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478699.97750,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478814.20615,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479491.57049,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-05-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2477898.16760,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478274.33744,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-05-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478164.34719,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-09-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2473941.35409,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-09-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474144.36451,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-08-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2475002.28352,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-07-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2476381.28257,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480091.16922,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479354.91789,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479066.36957,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-01-2021","",11,0,11,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.34000,"",0,"true","","Invoiced | Draft",2481477.87577,"false",0.53372,"15820392 - Netmanagement Informatica Ltda - Epp",,5.33720,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479974.13889,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-07-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2476066.80545,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480820.14141,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-09-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474338.91084,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-07-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2476488.81453,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-01-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480921.18376,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479590.09483,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479722.97545,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-08-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2475541.04986,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479619.79056,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478308.39696,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-03-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2479759.65606,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-10-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2473370.42718,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-07-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2475994.69196,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"",5.82000,"",0,"true","","Not Invoiced",2472217.56117,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-05-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2477480.80432,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-06-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2477038.98826,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-09-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474562.38444,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478317.11396,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-09-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474455.95827,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-05-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2477938.42042,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"",5.82000,"",0,"true","","Not Invoiced",2472278.01118,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-07-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2476330.01964,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480464.44202,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-08-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2475353.62479,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2472876.58004,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-07-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2475750.80124,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"",5.82000,"",0,"true","","Not Invoiced",2472361.24764,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-01-2021","",11,0,11,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.34000,"",0,"true","","Invoiced | Draft",2481202.52916,"false",0.53372,"15820392 - Netmanagement Informatica Ltda - Epp",,5.33720,
"1.147","Funded Allocation Usage","true",,"09-11-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"",5.82000,"",0,"true","","Not Invoiced",2472115.91733,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-08-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2474908.65112,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-10-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2473442.64366,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-04-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2478437.29299,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-06-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2476782.23238,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-06-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2477223.40444,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
"1.147","Funded Allocation Usage","true",,"09-01-2021","",11,0,11,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.34000,"",0,"true","","Invoiced | Draft",2481323.61371,"false",0.53372,"15820392 - Netmanagement Informatica Ltda - Epp",,5.33720,
"1.147","Funded Allocation Usage","true",,"09-02-2021","",12,0,12,"OCPU PER HOUR","B88318 - Oracle Cloud Infrastructure - Compute - Windows OS - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.4852000,"10833179 - 10-01-2021 - 0",5.82000,"",0,"true","","Invoiced | Draft",2480312.35601,"false",0.58224,"15820392 - Netmanagement Informatica Ltda - Epp",,5.82240,
