"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"3.232","Funded Allocation Usage","true",,"10-26-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",68.06592,"true","","Invoiced | Sent to AR",3348706.09488,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-19-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",48.79295,"true","","Invoiced | Sent to AR",3362826.23601,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-29-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",77.41388,"true","","Invoiced | Sent to AR",3341228.37078,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-24-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",63.56504,"true","","Invoiced | Sent to AR",3352409.65385,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-18-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",46.48481,"true","","Invoiced | Sent to AR",3364151.12796,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-26-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",68.87376,"true","","Invoiced | Sent to AR",3348078.18296,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-19-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",50.52406,"true","","Invoiced | Sent to AR",3361878.43876,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-05-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",11.88446,"true","","Invoiced | Sent to AR",3385085.19477,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-31-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",82.49179,"true","","Invoiced | Sent to AR",3337643.91127,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-23-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",60.91068,"true","","Invoiced | Sent to AR",3354590.30308,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",1.49998,"true","","Invoiced | Skipped by SPM",3391147.16431,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-27-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",71.64353,"true","","Invoiced | Sent to AR",3345800.06500,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-26-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",67.95051,"true","","Invoiced | Sent to AR",3348780.69529,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-31-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",83.64586,"true","","Invoiced | Sent to AR",3336816.03147,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-17-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",44.40749,"true","","Invoiced | Sent to AR",3365358.43388,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-07-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",19.15359,"true","","Invoiced | Sent to AR",3380937.70520,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-18-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",45.67697,"true","","Invoiced | Sent to AR",3364626.95220,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-30-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",80.52987,"true","","Invoiced | Sent to AR",3338948.49217,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-27-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",73.14382,"true","","Invoiced | Sent to AR",3344599.10946,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-29-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",77.7601,"true","","Invoiced | Sent to AR",3340978.13813,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-31-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",83.18423,"true","","Invoiced | Sent to AR",3337084.12966,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-08-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",19.61512,"true","","Invoiced | Sent to AR",3380670.75034,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",2.42304,"true","","Invoiced | Skipped by SPM",3390606.66434,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-08-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",21.34587,"true","","Invoiced | Sent to AR",3379662.86481,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-15-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",39.44499,"true","","Invoiced | Sent to AR",3368216.12174,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-22-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",56.64063,"true","","Invoiced | Sent to AR",3358082.31557,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-24-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",64.60371,"true","","Invoiced | Sent to AR",3351527.90869,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-10-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",27.69194,"true","","Invoiced | Sent to AR",3375939.88833,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-19-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",50.63947,"true","","Invoiced | Sent to AR",3361753.48063,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-31-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",82.26097,"true","","Invoiced | Sent to AR",3337785.34597,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-23-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",62.06475,"true","","Invoiced | Sent to AR",3353619.54044,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",73.49004,"true","","Invoiced | Sent to AR",3344377.76962,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-08-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",22.03817,"true","","Invoiced | Sent to AR",3379203.21870,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-30-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",79.3758,"true","","Invoiced | Sent to AR",3339954.74739,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",75.56737,"true","","Invoiced | Sent to AR",3342956.05040,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-19-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",49.94702,"true","","Invoiced | Sent to AR",3362218.85506,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-13-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",33.32842,"true","","Invoiced | Sent to AR",3371743.76102,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-09-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",23.65353,"true","","Invoiced | Sent to AR",3378271.03250,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-25-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",66.91185,"true","","Invoiced | Sent to AR",3349599.64744,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-11-2021","",0.05049,0,0.05049,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.00000,"",29.55322,"true","","Invoiced | Sent to AR",3374740.79111,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00384,
"3.232","Funded Allocation Usage","true",,"10-04-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",9.23065,"true","","Invoiced | Skipped by SPM",3386610.44625,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-02-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",4.73071,"true","","Invoiced | Skipped by SPM",3389219.71851,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-09-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",23.99968,"true","","Invoiced | Sent to AR",3378127.38916,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-27-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",71.29731,"true","","Invoiced | Sent to AR",3345991.01955,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-31-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",81.79934,"true","","Invoiced | Sent to AR",3338070.73847,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",1.96151,"true","","Invoiced | Skipped by SPM",3390879.43857,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",1.84613,"true","","Invoiced | Skipped by SPM",3390881.16208,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-02-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",3.57687,"true","","Invoiced | Skipped by SPM",3389882.80379,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-10-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",26.88425,"true","","Invoiced | Sent to AR",3376399.48133,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-27-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",72.45138,"true","","Invoiced | Sent to AR",3345108.31023,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-04-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",11.07677,"true","","Invoiced | Sent to AR",3385599.73486,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-16-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",40.13743,"true","","Invoiced | Sent to AR",3367879.18503,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-07-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",18.80744,"true","","Invoiced | Sent to AR",3381128.77394,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-07-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",19.26897,"true","","Invoiced | Sent to AR",3380864.16169,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-23-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",60.44906,"true","","Invoiced | Sent to AR",3354921.40822,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-02-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",2.99996,"true","","Invoiced | Skipped by SPM",3390215.44375,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-15-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",39.90662,"true","","Invoiced | Sent to AR",3367955.26505,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.23077,"true","","Invoiced | Skipped by SPM",3391879.08987,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",1.15383,"true","","Invoiced | Skipped by SPM",3391282.78849,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-10-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",26.07657,"true","","Invoiced | Sent to AR",3376925.61557,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-03-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",8.07681,"true","","Invoiced | Skipped by SPM",3387278.50720,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
